ID	Context	English	Foreign	Transliteration	Sources	Tip	Debug
TODO	Emphasizing details in past events	Let's contact the reception.	我们联系前台吧。	wǒ men lián xì qián tái bā  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	When are you going on a business trip?	你什么时候出差？	nǐ shén me shí hou chū chāi  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	We have booked the flight.	我们预订好了航班。	wǒ men yù dìng hǎo le háng bān  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Did you pack the clothes last night?	你是昨天晚上收拾的衣服吗？	nǐ shì zuó tiān wǎn shàng shōu shi de yī fu ma  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	She is going to Rome for a meeting.	她要去罗马开会。	tā yào qù luó mǎ kāi huì  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Which year did you go to Beijing?	你是哪年去的北京？	nǐ shì nǎ nián qù de běi jīng  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	Department, project	部门、项目	bù mén, xiàng mù 	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Where are you going on a business trip?	你要去哪里出差？	nǐ yào qù nǎ lǐ chū chāi  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	What date are you going to Beijing?	你几月几号去北京？	nǐ jǐ yuè jǐ hào qù běi jīng  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	We arrived at the hotel at 9:45.	我们是九点三刻到的酒店。	wǒ men shì jiǔ diǎn sān kè dào de jiǔ diàn  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	She is going to Rome for a meeting.	她要去罗马开会。	tā yào qù luó mǎ kāi huì  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Which year did this project start?	这个项目是哪年开始的？	zhè ge xiàng mù shì nǎ nián kāi shǐ de  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	Manager Li, safe travels!	李经理，一路平安！	lǐ jīng lǐ  yí lù píng ān  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	I checked in at three o'clock.	我是三点入住的。	wǒ shì sān diǎn rù zhù de  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	When will you reply to the client's email?	你什么时候回客户的邮件？	nǐ shén me shí hou huí kè hù de yóu jiàn  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	I am waiting for you at the reception.	我在前台等你。	wǒ zài qián tái děng nǐ  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	Did she book the flight on Monday?	她是星期一预订的航班吗？	tā shì xīng qī yī yù dìng de háng bān ma  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Rome, Paris	罗马、巴黎	luó mǎ, bā lí 	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	What date did he join the company?	他是几月几号加入的公司？	tā shì jǐ yuè jǐ hào jiā rù de gōng sī  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Can I check in now?	我现在能入住吗？	wǒ xiàn zài néng rù zhù ma  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	Our company was established fifty years ago.	我们公司是五十年前成立的。	wǒ men gōng sī shì wǔ shí nián qián chéng lì de  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	I just replied to the boss's message.	我刚刚回了老板的消息。	wǒ gāng gang huí le lǎo bǎn de xiāo xi  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	She doesn't want to go on a business trip!	她不想出差！	tā bù xiǎng chū chāi  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	This client is very important.	这个客户很重要。	zhè ge kè hù hěn zhòng yào  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	Did he apply for the passport this morning?	他是今天早上办的护照吗？	tā shì jīn tiān zǎo shang bàn de hù zhào ma  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Safe travels, Xiao Zhao!	一路平安，小赵！	yí lù píng ān  xiǎo zhào  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	When will you reply to the client's email?	你什么时候回客户的邮件？	nǐ shén me shí hou huí kè hù de yóu jiàn  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	We are not bringing a suitcase this time.	我们这次不带行李箱。	wǒ men zhè cì bú dài xíng li xiāng  	Duo	-	type=translate:reverse_tap
TODO	Emphasizing details in past events	My boss sent you a message.	我老板给你发了消息。	wǒ lǎo bǎn gěi nǐ fā le xiāo xi  	Duo	-	type=translate:tap
TODO	Emphasizing details in past events	Rome, Paris	罗马、巴黎	luó mǎ, bā lí 	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Ex-girlfriend	前女友	qián nǚ yǒu 	Duo	-	type=translate:tap
TODO	Share your life story	I need this opportunity.	我需要这个机会。	wǒ xū yào zhè ge jī huì  	Duo	-	type=translate:tap
TODO	Share your life story	I have a happy childhood.	我有一个开心的童年。	wǒ yǒu yí gè kāi xīn de tóng nián  	Duo	-	type=translate:tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I started exercising for my health.	我为了健康开始运动。	wǒ wèi le jiàn kāng kāi shǐ yùn dòng  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	My childhood was very happy.	我的童年很快乐。	wǒ de tóng nián hěn kuài lè  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	A good opportunity.	一个好机会	yí gè hǎo jī huì 	Duo	-	type=translate:tap
TODO	Share your life story	Did you grow up in Berlin?	你是在柏林长大的吗？	nǐ shì zài bó lín zhǎng dà de ma  	Duo	-	type=translate:tap
TODO	Share your life story	I have learned three foreign languages.	我学过三种外语。	wǒ xué guò sān zhǒng wài yǔ  	Duo	-	type=translate:tap
TODO	Share your life story	Your uncle is also a successful director, right?	你叔叔也是一个成功的导演，对不对？	nǐ shū shu yě shì yí gè chéng gōng de dǎo yǎn  duì bù duì  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	She can speak six foreign languages.	她会说六种外语。	tā huì shuō liù zhǒng wài yǔ  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I grew up in Berlin.	我在柏林长大。	wǒ zài bó lín zhǎng dà  	Duo	-	type=translate:tap
TODO	Share your life story	Foreign language, foreign country	外语、外国	wài yǔ, wài guó 	Duo	-	type=translate:tap
TODO	Share your life story	I need this opportunity.	我需要这个机会。	wǒ xū yào zhè ge jī huì  	Duo	-	type=translate:tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I did not go to America for a job opportunity.	我不是为了工作机会去的美国。	wǒ bú shi wèi le gōng zuò jī huì qù de měi guó  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I went to Europe for more opportunities.	我是为了更多的机会去的欧洲。	wǒ shì wèi le gēng duō de jī huì qù de ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Did you grow up in Berlin?	你是在柏林长大的吗？	nǐ shì zài bó lín zhǎng dà de ma  	Duo	-	type=translate:tap
TODO	Share your life story	My uncle also films movies.	我叔叔也拍电影。	wǒ shū shu yě pāi diàn yǐng  	Duo	-	type=translate:tap
TODO	Share your life story	She can speak six foreign languages.	她会说六种外语。	tā huì shuō liù zhǒng wài yǔ  	Duo	-	type=translate:tap
TODO	Share your life story	I resigned for my health.	我为了健康辞职了。	wǒ wèi le jiàn kāng cí zhí le  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	She did not study foreign languages at university.	她不是在大学学的外语。	tā bú shi zài dà xué xué de wài yǔ  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Tokyo is very big!	东京很大！	dōng jīng hěn dà  	Duo	-	type=translate:tap
TODO	Share your life story	I grew up in Berlin.	我在柏林长大。	wǒ zài bó lín zhǎng dà  	Duo	-	type=translate:tap
TODO	Share your life story	She can speak six foreign languages.	她会说六种外语。	tā huì shuō liù zhǒng wài yǔ  	Duo	-	type=translate:tap
TODO	Share your life story	I resigned for my health.	我为了健康辞职了。	wǒ wèi le jiàn kāng cí zhí le  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	She did not study foreign languages at university.	她不是在大学学的外语。	tā bú shi zài dà xué xué de wài yǔ  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Ex-girlfriend	前女友	qián nǚ yǒu 	Duo	-	type=translate:tap
TODO	Share your life story	My family lives in Berlin.	我家人住在柏林。	wǒ jiā rén zhù zài bó lín  	Duo	-	type=translate:tap
TODO	Share your life story	Tokyo has a lot of language schools.	东京有很多语言学校。	dōng jīng yǒu hěn duō yǔ yán xué xiào  	Duo	-	type=translate:tap
TODO	Share your life story	I resigned for my health.	我为了健康辞职了。	wǒ wèi le jiàn kāng cí zhí le  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I decided to become a director.	我决定当导演。	wǒ jué dìng dāng dǎo yǎn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I learned Japanese in Tokyo.	我是在东京学的日语。	wǒ shì zài dōng jīng xué de rì yǔ  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Good evening, everyone!	大家晚上好！	dà jiā wǎn shang hǎo  	Duo	-	type=translate:tap
TODO	Share your life story	My brother grew up in New York.	我哥哥是在纽约长大的。	wǒ gē ge shì zài niǔ yuē zhǎng dà de  	Duo	-	type=translate:tap
TODO	Share your life story	My uncle	我叔叔	wǒ shū shu 	Duo	-	type=translate:tap
TODO	Share your life story	Thank my friend!	感谢我的朋友！	gǎn xiè wǒ de péng you  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	How was your childhood?	你的童年怎么样？	nǐ de tóng nián zěn me yàng  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	More opportunities	更多的机会	gēng duō de jī huì 	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I did not go to America for a job opportunity.	我不是为了工作机会去的美国。	wǒ bú shi wèi le gōng zuò jī huì qù de měi guó  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank my friend!	感谢我的朋友！	gǎn xiè wǒ de péng you  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I went to Europe for more opportunities.	我是为了更多的机会去的欧洲。	wǒ shì wèi le gēng duō de jī huì qù de ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Uncle, grandfather	叔叔、爷爷	shū shu, yé ye 	Duo	-	type=translate:tap
TODO	Share your life story	I have a happy childhood.	我有一个开心的童年。	wǒ yǒu yí gè kāi xīn de tóng nián  	Duo	-	type=translate:tap
TODO	Share your life story	Tokyo has a lot of language schools.	东京有很多语言学校。	dōng jīng yǒu hěn duō yǔ yán xué xiào  	Duo	-	type=translate:tap
TODO	Share your life story	Welcome, everyone!	欢迎大家！	huān yíng dà jiā  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank my mother!	感谢我妈妈！	gǎn xiè wǒ mā ma  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Her experience is very boring.	她的经历很无聊。	tā de jīng lì hěn wú liáo  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you everyone, I am very happy today.	谢谢大家，我今天很开心。	xiè xie dà jiā  wǒ jīn tiān hěn kāi xīn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I have many interesting experiences in Japan.	我在日本有很多有趣的经历。	wǒ zài rì běn yǒu hěn duō yǒu qù de jīng lì  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you for my family's support!	感谢我家人的支持！	gǎn xiè wǒ jiā rén de zhī chí  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Uncle, grandfather	叔叔、爷爷	shū shu, yé ye 	Duo	-	type=translate:tap
TODO	Share your life story	Tokyo has a lot of language schools.	东京有很多语言学校。	dōng jīng yǒu hěn duō yǔ yán xué xiào  	Duo	-	type=translate:tap
TODO	Share your life story	Thank you, everyone!	谢谢大家！	xiè xie dà jiā  	Duo	-	type=translate:tap
TODO	Share your life story	Do you live with your parents?	你和你的父母一起住吗？	nǐ hé nǐ de fù mǔ yì qǐ zhù ma  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I started exercising for my health.	我为了健康开始运动。	wǒ wèi le jiàn kāng kāi shǐ yùn dòng  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	I thank them every day.	我每天都很感谢他们。	wǒ měi tiān dōu hěn gǎn xiè tā men  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	When I was young, I lived with my aunt.	小时候我是跟姑姑生活的。	xiǎo shí hou wǒ shì gēn gū gu shēng huó de  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you for my family's support!	感谢我家人的支持！	gǎn xiè wǒ jiā rén de zhī chí  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Who did you sell the house for?	你是为了谁卖的房子？	nǐ shì wèi le shéi mài de fáng zi  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Uncle, grandfather	叔叔、爷爷	shū shu, yé ye 	Duo	-	type=translate:tap
TODO	Share your life story	I was born in Berlin.	我是在柏林出生的。	wǒ shì zài bó lín chū shēng de  	Duo	-	type=translate:tap
TODO	Share your life story	I have a happy childhood.	我有一个开心的童年。	wǒ yǒu yí gè kāi xīn de tóng nián  	Duo	-	type=translate:tap
TODO	Share your life story	Welcome, everyone!	欢迎大家！	huān yíng dà jiā  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Aunt and dad	姑姑和爸爸	gū gu hé bà ba 	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Who do you thank the most?	你最感谢谁？	nǐ zuì gǎn xiè shéi  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	When I was young, I lived with my aunt.	小时候我是跟姑姑生活的。	xiǎo shí hou wǒ shì gēn gū gu shēng huó de  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you everyone, I am very happy today.	谢谢大家，我今天很开心。	xiè xie dà jiā  wǒ jīn tiān hěn kāi xīn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you for my family's support!	感谢我家人的支持！	gǎn xiè wǒ jiā rén de zhī chí  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Uncle, grandfather	叔叔、爷爷	shū shu, yé ye 	Duo	-	type=translate:tap
TODO	Share your life story	I was born in Berlin.	我是在柏林出生的。	wǒ shì zài bó lín chū shēng de  	Duo	-	type=translate:tap
TODO	Share your life story	How was your childhood?	你的童年怎么样？	nǐ de tóng nián zěn me yàng  	Duo	-	type=translate:tap
TODO	Share your life story	Welcome, everyone!	欢迎大家！	huān yíng dà jiā  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Where did he learn music?	他是在哪里学的音乐？	tā shì zài nǎ lǐ xué de yīn yuè  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank my mother!	感谢我妈妈！	gǎn xiè wǒ mā ma  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Who did you film that TV series with?	你是跟谁一起拍的那部电视剧？	nǐ shì gēn shéi yì qǐ pāi de nà bù diàn shì jù  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you everyone, I am very happy today.	谢谢大家，我今天很开心。	xiè xie dà jiā  wǒ jīn tiān hěn kāi xīn  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Who did you sell the house for?	你是为了谁卖的房子？	nǐ shì wèi le shéi mài de fáng zi  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Welcome, everyone!	欢迎大家！	huān yíng dà jiā  	Duo	-	type=translate:tap
TODO	Share your life story	No, I grew up abroad.	不，我是在国外长大的。	bù  wǒ shì zài guó wài zhǎng dà de  	Duo	-	type=translate:tap
TODO	Share your life story	My uncle	我叔叔	wǒ shū shu 	Duo	-	type=translate:tap
TODO	Share your life story	How was your childhood?	你的童年怎么样？	nǐ de tóng nián zěn me yàng  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank my mother!	感谢我妈妈！	gǎn xiè wǒ mā ma  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Language and foreign language	语言和外语	yǔ yán hé wài yǔ 	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Was your childhood happy?	你的童年幸福吗？	nǐ de tóng nián xìng fú ma  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	She did not study foreign languages at university.	她不是在大学学的外语。	tā bú shi zài dà xué xué de wài yǔ  	Duo	-	type=translate:reverse_tap
TODO	Share your life story	Thank you for my family's support!	感谢我家人的支持！	gǎn xiè wǒ jiā rén de zhī chí  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	There is free coffee.	那里有免费的咖啡。	nà li yǒu miǎn fèi de kā fēi  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Next intersection	下一个路口	xià yí gè lù kǒu 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	I am now very familiar with Xi'an.	我现在对西安很熟悉。	wǒ xiàn zài duì xī ān hěn shú xī  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Many tourists got lost.	很多游客都迷路了。	hěn duō yóu kè dōu mí lù le  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Walk east from here for ten minutes.	从这里往东走十分钟。	cóng zhè lǐ wǎng dōng zǒu shí fēn zhōng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Xi'an has a lot of tourists.	西安有很多游客。	xī ān yǒu hěn duō yóu kè  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	Tourist	游客	yóu kè 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Is this your first time coming to Beijing?	你第一次来北京吗？	nǐ dì yí cì lái běi jīng ma  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Walk east.	往东走。	wǎng dōng zǒu  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Many tourists got lost.	很多游客都迷路了。	hěn duō yóu kè dōu mí lù le  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Walk east from here for ten minutes.	从这里往东走十分钟。	cóng zhè lǐ wǎng dōng zǒu shí fēn zhōng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Xi'an has a lot of tourists.	西安有很多游客。	xī ān yǒu hěn duō yóu kè  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	Walk east.	往东走。	wǎng dōng zǒu  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	When are you all coming to see me?	你们什么时候来看我？	nǐ men shén me shí hou lái kàn wǒ  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Half an hour	半个小时	bàn ge xiǎo shí 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Walk one thousand meters east from the Forbidden City.	从故宫往东走一千米。	cóng gù gōng wǎng dōng zǒu yī qiān mǐ  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	It takes an hour to take the bus from home to school.	从家到学校坐公交车要一个小时。	cóng jiā dào xué xiào zuò gōng jiāo chē yào yí gè xiǎo shí  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Walk east from here for ten minutes.	从这里往东走十分钟。	cóng zhè lǐ wǎng dōng zǒu shí fēn zhōng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	My watch seems to be out of battery.	我的手表好像没电了。	wǒ de shǒu biǎo hǎo xiàng méi diàn le  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Is this your first time coming to Beijing?	你第一次来北京吗？	nǐ dì yí cì lái běi jīng ma  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Intersection, road	路口、路	lù kǒu, lù 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	You had better turn left at that intersection.	你最好从那个路口往左转。	nǐ zuì hǎo cóng nà ge lù kǒu wǎng zuǒ zhuǎn  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Many tourists got lost.	很多游客都迷路了。	hěn duō yóu kè dōu mí lù le  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	It takes an hour to take the bus from home to school.	从家到学校坐公交车要一个小时。	cóng jiā dào xué xiào zuò gōng jiāo chē yào yí gè xiǎo shí  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	Should I drive east?	我应该往东开吗？	wǒ yīng gāi wǎng dōng kāi ma  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	There is no free Wi-Fi nearby!	附近没有免费的无线网！	fù jìn méi yǒu miǎn fèi de wú xiàn wǎng  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Oh no, my cellphone is out of battery!	哎呀，我的手机没电了！	āi yā  wǒ de shǒu jī méi diàn le  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Many tourists got lost.	很多游客都迷路了。	hěn duō yóu kè dōu mí lù le  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Our cellphones are all out of battery.	我们的手机都没电了。	wǒ men de shǒu jī dōu méi diàn le  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Walk east from here for ten minutes.	从这里往东走十分钟。	cóng zhè lǐ wǎng dōng zǒu shí fēn zhōng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	bank	银行	yín háng 	Duo	-	type=select:name_example
TODO	Use directional phrases and questions	Walk east.	往东走。	wǎng dōng zǒu  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	five hours	五个小时	wǔ gè xiǎo shí 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Intersection, road	路口、路	lù kǒu, lù 	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	It takes an hour to take the bus from home to school.	从家到学校坐公交车要一个小时。	cóng jiā dào xué xiào zuò gōng jiāo chē yào yí gè xiǎo shí  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Walk east from here for ten minutes.	从这里往东走十分钟。	cóng zhè lǐ wǎng dōng zǒu shí fēn zhōng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	There is a mall near that intersection.	那个路口附近有商场。	nà ge lù kǒu fù jìn yǒu shāng chǎng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Mother, I am especially familiar with Guangzhou.	妈妈，我对广州特别熟悉。	mā ma  wǒ duì guǎng zhōu tè bié shú xī  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Be careful!	注意安全！	zhù yì ān quán  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Sorry, I am not a local.	抱歉，我不是本地人。	bào qiàn  wǒ bú shi běn dì rén  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Is the bank open?	银行开门了吗？	yín háng kāi mén le ma  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	There is no free Wi-Fi nearby!	附近没有免费的无线网！	fù jìn méi yǒu miǎn fèi de wú xiàn wǎng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	New SIM card	新电话卡	xīn diàn huà kǎ 	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	There is no free Wi-Fi nearby!	附近没有免费的无线网！	fù jìn méi yǒu miǎn fèi de wú xiàn wǎng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Is there a bank nearby?	附近有银行吗？	fù jìn yǒu yín háng ma  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	The bank has free tea.	银行有免费的茶。	yín háng yǒu miǎn fèi de chá  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	We all want to go see you!	我们都想去看你！	wǒ men dōu xiǎng qù kàn nǐ  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	When are you all coming to see me?	你们什么时候来看我？	nǐ men shén me shí hou lái kàn wǒ  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Is your cellphone out of battery?	你的手机没电了吗？	nǐ de shǒu jī méi diàn le ma  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	He is relatively familiar with downtown.	他对市中心比较熟悉。	tā duì shì zhōng xīn bǐ jiào shú xī  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Why am I so unlucky?	我为什么这么倒霉？	wǒ wèi shén me zhè me dǎo méi  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	The mall has Wi-Fi.	商场里有无线网。	shāng chǎng lǐ yǒu wú xiàn wǎng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	There is no free Wi-Fi nearby!	附近没有免费的无线网！	fù jìn méi yǒu miǎn fèi de wú xiàn wǎng  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	I am quite familiar with Tokyo.	我对东京挺熟悉的。	wǒ duì dōng jīng tǐng shú xī de  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Why am I so unlucky?	我为什么这么倒霉？	wǒ wèi shén me zhè me dǎo méi  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Be careful, son!	注意安全，儿子！	zhù yì ān quán  ér zi  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	There is no free Wi-Fi nearby!	附近没有免费的无线网！	fù jìn méi yǒu miǎn fèi de wú xiàn wǎng  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Oh no, my cellphone is out of battery!	哎呀，我的手机没电了！	āi yā  wǒ de shǒu jī méi diàn le  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Even locals can get lost!	本地人也会迷路！	běn dì rén yě huì mí lù  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	He exchanged five hundred renminbi.	他换了五百人民币。	tā huàn le wǔ bǎi rén mín bì  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	Are you familiar with this place?	你对这个地方熟悉了吗？	nǐ duì zhè ge dì fāng shú xī le ma  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	I am now very familiar with Xi'an.	我现在对西安很熟悉。	wǒ xiàn zài duì xī ān hěn shú xī  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	He got lost in the museum.	他是在博物馆迷路的。	tā shì zài bó wù guǎn mí lù de  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	I don't have a lot of renminbi.	我没有很多人民币。	wǒ méi yǒu hěn duō rén mín bì  	Duo	-	type=translate:reverse_tap
TODO	Use directional phrases and questions	You have to go to the mall to buy a SIM card.	你得去商场买电话卡。	nǐ de qù shāng chǎng mǎi diàn huà kǎ  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	The bank is at the next intersection.	银行在下一个路口。	yín háng zài xià yí gè lù kǒu  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Are you a tourist?	你是游客吗？	nǐ shì yóu kè ma  	Duo	-	type=translate:tap
TODO	Use directional phrases and questions	Please be careful!	请小心！	qǐng xiǎo xīn  	Duo	-	type=translate:reverse_tap
