English	Foreign	Transliteration	Context
Her words will not leave my mind.	彼女の言葉が頭から離れない。		talk about geography
His kindness is only a pretense.	彼の優しさは表面だけです。		talk about geography
Japan is a volcanic archipelago.	日本は火山列島だ。		talk about geography
Sand got in my eye.	砂が目に入った。		talk about geography
She crossed the Pacific Ocean in a boat.	彼女は船で太平洋を横断した。		talk about geography
He traversed the Sea of Japan by boat.	彼は船で日本海を横断しました。		talk about geography
judge	裁判官		discuss the law
prison	刑務所		discuss the law
He received a fair trial.	彼は公平な裁判を受けた。		discuss the law
She committed a crime.	彼女は犯罪を犯した。		discuss the law
Someone stole my wallet.	誰かが私の財布を盗みました。		discuss the law
He committed a serious crime.	彼は重大な犯罪を犯しました。		discuss the law
She is a fair judge.	彼女は公平な裁判官です。		discuss the law
My son is a lawyer.	私の息子は弁護士です。		discuss the law
This is a serious crime.	これは重大な犯罪だ。		discuss the law
Lightning is dangerous, you know.	稲妻は危ないよ。		talk about weather
I am soaking wet because I had no umbrella.	傘がなかったので、びしょびしょです。		talk about weather
Did you hear thunder?	雷が聞こえましたか？		talk about weather
My shirt was soaking wet.	シャツはびしょびしょだった。		talk about weather
I am scared of thunder.	私は雷が怖いです。		talk about weather
What is your favorite season?	一番好きな季節は何ですか？		talk about weather
The plane is flying above the clouds.	飛行機は雲の上を飛んでいます。		talk about weather
According to the forecast, it will rain tomorrow.	予報によると、明日は雨だそうだ。		talk about weather
They will move into a new house.	彼らは新しい家に引っ越す。		make plans
I am tired, but I am going anyway.	疲れているが、やっぱり行きますよ。		make plans
I just ate.	食べたばかりです。		make plans
I only arrived at the airport this morning, and I have not gone anywhere yet.	今朝空港に着いたばかりで、まだどこにも行っていないんです。		make plans
I waited for her phone call until noon.	私は正午まで彼女の電話を待った。		make plans
She just graduated from university.	彼女は大学を卒業したばかりだ。		make plans
Why don't we go by bus after all?	やっぱりバスで行かない？		make plans
It's over 9000!	9000以上だ!		make plans
We talked for two whole hours.	私たちは二時間も話した。		make plans
We are usually very busy.	私たちはたいてい大変忙しいです。		make plans
oven	オーブン		talk about cooking
It is your turn to wash the dishes.	あなたが食器を洗う番ですよ。		talk about cooking
I ate a delicious cake.	おいしいケーキを食べた。		talk about cooking
I do not like cucumbers.	私はきゅうりが嫌いだ。		talk about cooking
These cucumbers are still fresh.	このきゅうりはまだ新鮮だ。		talk about cooking
Do you eat raw fish?	生の魚は食べますか？		talk about cooking
I steamed the potatoes.	じゃがいもを蒸した。		talk about cooking
He does not eat raw tuna.	彼は生のマグロを食べません。		talk about cooking
She deep-fried the vegetables.	彼女は野菜を揚げた。		talk about cooking
What is the main ingredient?	主な材料は何ですか？		talk about cooking
Put it in the sink.	流しに入れて。		talk about cooking
I will pour the old beer into the sink.	古いビールを流しに注ぐ。		talk about cooking
soldier	兵士		discuss conflict
The conflict will be resolved peacefully.	紛争は平和的に解決されるだろう。		discuss conflict
He was killed by an enemy.	彼は敵に殺された。		discuss conflict
His life is in danger.	彼の命が危ない。		discuss conflict
His life is in danger.	彼の命が危ないです。		discuss conflict
Many people lose their lives in traffic accidents.	多くの人が交通事故で命を落としている。		discuss conflict
Someone saved my life tonight.	今夜私の命を助けてくれた人がいた。		discuss conflict
Soldiers are used to danger.	兵士たちは危険に慣れている。		discuss conflict
My mother is a diplomat.	母は外交官です。		discuss conflict
The two countries do not have diplomatic relations.	両国は外交関係がない。		discuss conflict
This region gets a lot of snow.	この地方は雪が多い。		talk about disasters
The town was destroyed in a flood.	町は洪水で破壊された。		talk about disasters
The typhoon caused a lot of damage to the town.	台風は町に大きな被害をもたらした。		talk about disasters
The fire destroyed the tall building.	火事が高い建物を破壊した。		talk about disasters
The prefecture sent out a flood warning.	県は洪水警報を出した。		talk about disasters
This region took great damage from the flood.	この地方は洪水で大きな被害を受けた。		talk about disasters
My father drives a red fire truck.	父は赤い消防車を運転します。		talk about disasters
The telephone is ringing.	電話が鳴っている。		talk about disasters
We have prepared for disasters.	私たちは災害に備えた。		talk about disasters
I have a confession.	白状することがあるんだ。		discuss laws
The police caught the thief.	警察は泥棒を捕まえた。		discuss laws
Murder is a criminal act.	殺人は犯罪行為です。		discuss laws
She committed an illegal act.	彼女は違法行為を犯した。		discuss laws
I cannot forgive his actions.	彼の行為は許せない。		discuss laws
I will not forgive you!	許さない！		discuss laws
The police gathered evidence.	警察は証拠を集めた。		discuss laws
I allowed her to use my car.	彼女に私の車を使うことを許した。		discuss laws
fermented soybeans	納豆		talk about your home
He likes wooden furniture.	彼は木の家具が好きです。		talk about your home
This flower smells good.	この花はいい香りがする。		talk about your home
Fermented soybeans are smelly.	納豆は臭い。		talk about your home
She eats fermented soybeans every morning.	彼女は毎朝納豆を食べます。		talk about your home
The bathroom stinks.	トイレが臭いですよ。		talk about your home
Please buy two straw mats.	畳を二枚買ってください。		talk about your home
My father laid down five straw mats.	父は畳を五枚敷いた。		talk about your home
This condominium comes with a garage.	このマンションは車庫付きです。		talk about your home
Do you have an extra blanket?	余分な毛布はありますか？		talk about your home
I laid down a new carpet in the living room.	居間に新しいじゅうたんを敷いた。		talk about your home
I put the car in the garage.	車庫に車を入れた。		talk about your home
Don't be lazy.	怠けるな。		use commands
I finished my meal.	私は食事を終えた。		use commands
Hey, listen!	ほら、聞いて！		use commands
Our son always helps with the housework.	息子がいつも家事を手伝ってくれます。		use commands
Hey, there is a bird in that tree!	ほら、あの木に鳥がいる！		use commands
Please drive safely.	安全運転してください。		use commands
I am on cleaning duty this week.	今週は掃除当番です。		use commands
museum	博物館		schedule plans
Hurry up.	急いで。		schedule plans
Please come with wine.	ワインを持ってきてください。		schedule plans
What do you want to be in the future?	将来は何になりたいですか？		schedule plans
She is my future wife.	彼女は私の将来の妻です。		schedule plans
She is a promising young doctor.	彼女は将来の楽しみな若い医者です。		schedule plans
I cannot imagine my future self.	将来の自分が想像できない。		schedule plans
Please take along an umbrella.	傘を持っていってください。		schedule plans
Let's do our best next time.	次回は頑張りましょう。		schedule plans
Please tell me your availability next week.	来週の都合を教えてください。		schedule plans
Please come with cold water.	冷たい水を持ってきてください。		schedule plans
I will bring along the food.	食べ物を持ってきます。		schedule plans
Please wait here for a moment.	ここでしばらくお待ちください。		use polite language
Drunk driving is a serious crime.	飲酒運転は重大な犯罪である。		use polite language
Unfortunately, he did not come.	あいにく、彼は来なかった。		use polite language
I am a cat.	私は猫である。		use polite language
God is love.	神は愛である。		use polite language
Shall I assist you?	お手伝い致しましょうか？		use polite language
I shall guide you shortly.	間もなくご案内致します。		use polite language
If it is alright, I will accompany you.	よろしければ私がご一緒致しましょう。		use polite language
Well then, I shall be leaving soon.	それでは、そろそろ失礼致します。		use polite language
I shook hands with the president.	私は大統領と握手しました。		use polite language
She bowed politely.	彼女は丁寧にお辞儀した。		use polite language
Just like that is fine.	そのままで結構です。		use polite language
I shall guide you.	ご案内致します。		use polite language
I am sorry for troubling you.	お手数をおかけして申し訳ございません。		use polite language
Who is the opponent in this game?	今度の試合の相手は誰ですか？		talk about a work day
Please contact me by email.	メールで私に連絡してください。		talk about a work day
My income has gone up ten percent.	収入が十パーセント増えた。		talk about a work day
My income has gone down from last month.	先月より収入が減った。		talk about a work day
She is earning a considerable income.	彼女は相当な収入を得ている。		talk about a work day
Japan imports soybeans from the US.	日本はアメリカから大豆を輸入している。		talk about a work day
I failed the test.	テストに失敗した。		talk about a work day
Our country imports automobiles from Japan.	我が国は日本から自動車を輸入しています。		talk about a work day
This factory is producing ten thousand cars every month.	この工場は毎月一万台の車を生産している。		talk about a work day
Art has no borders.	芸術に国境はない。		discuss geography
The tower borders on my property.	塔は私の土地に接している。		discuss geography
The British determined the borders.	イギリス人が境界を定めた。		discuss geography
The streets look busy.	街は賑やかに見える。		discuss geography
I miss the city.	都会が恋しいです。		discuss geography
The border has not been fixed yet.	その境界はまだ定められていない。		discuss geography
There is a tall tower in the middle of the town.	町の真ん中には高い塔があります。		discuss geography
This path goes northwest.	この道は北西に行く。		discuss geography
I miss the suburbs.	郊外が恋しい。		discuss geography
I have enough savings.	貯金は十分ある。		talk about money
She made a lot of money from investments.	彼女は投資で大金をもうけた。		talk about money
The world's population is about seven billion people.	世界の人口は約七十億人です。		talk about money
My little brother made a lot of money from stocks.	弟は株で大金をもうけました。		talk about money
My monthly income is about a thousand dollars.	毎月の収入は約千ドルです。		talk about money
Is gold a safe investment?	金は安全な投資ですか？		talk about money
I waited for about twenty minutes.	約二十分待ちました。		talk about money
The president is a man who only thinks about making money.	大統領はもうけることばかり考える男だ。		talk about money
Shares fell on the Tokyo Stock Market.	東京株式市場で株が下がった。		talk about money
Where is the market?	その市場はどこですか？		talk about money
The National Diet did not pass the bill.	国会は法案を可決しなかった。		discuss politics
The concert will be held next spring.	コンサートは来年の春に開催される。		discuss politics
Who did they nominate?	彼らは誰を指名しましたか？		discuss politics
The governor resigned on April eighth.	知事は四月八日に辞任した。		discuss politics
The governor was inaugurated on February fifth.	知事は二月五日に就任した。		discuss politics
She is good at public speaking.	彼女は演説がうまいです。		discuss politics
He was inaugurated as president.	彼は大統領に就任した。		discuss politics
He's the Japanese prime minister.	彼は日本の総理大臣です。		discuss politics
The party nominated her for the presidency.	政党は彼女を大統領候補に指名しました。		discuss politics
I am pregnant.	私は妊娠している。		describe health issues
A dog bit my leg.	犬は私の足を噛んだ。		describe health issues
I stuck out my tongue at him.	私は彼に舌を出した。		describe health issues
Does the injury still hurt?	まだ傷は痛みますか？		describe health issues
The patient passed away.	患者が亡くなりました。		describe health issues
His coughing is terrible.	彼は咳がひどいです。		describe health issues
My wounds have healed.	私の傷は治った。		describe health issues
inn	宿		check in to a hotel
I would like to check out.	チェックアウトしたいのですが。		check in to a hotel
Please wipe the dishes.	お皿を拭いてください。		check in to a hotel
Have a fun vacation!	楽しい休暇を過ごしてね！		check in to a hotel
I spent my vacation abroad.	海外で休暇を過ごした。		check in to a hotel
I checked into the hotel.	ホテルにチェックインした。		check in to a hotel
Please wipe off the table.	テーブルを拭いてください。		check in to a hotel
I checked out at the front desk.	フロントでチェックアウトした。		check in to a hotel
I spent three nights in Nagoya.	名古屋で三泊した。		check in to a hotel
Room number 80 is a Japanese-style room.	八十号室は和室です。		check in to a hotel
I always keep my valuables in a certain place.	私は貴重品をいつもある所にしまっている。		check in to a hotel
He stayed at a certain hotel.	彼はあるホテルに泊まりました。		check in to a hotel
Did you stay at her house?	彼女の家に泊まりましたか？		check in to a hotel
That result was completely unexpected.	その結果は全く意外だった。		talk about the news
He tends to be late for school.	彼は学校に遅れがちだ。		talk about the news
I watched a rerun of the program.	番組の再放送を見た。		talk about the news
He tends to neglect his duties.	彼は義務を怠りがちだ。		talk about the news
It's a rerun.	それは再放送です。		talk about the news
All the newspapers reported on the incident in detail.	すべての新聞が事件を詳しく報道した。		talk about the news
The scientists are researching the cause of the disease.	科学者たちは病気の原因を調査している。		talk about the news
Let's speak honestly.	正直に話しましょう。		talk about the news
There was a large explosion at the factory.	工場で大きな爆発があった。		discuss conflict
He was shot with a gun.	彼は銃で撃たれた。		discuss conflict
The number of accidents is increasing year by year.	事故の数は年々増えている。		discuss conflict
The competition is becoming more intense year by year.	競争は年々激しくなっている。		discuss conflict
It was a very intense competition.	とても激しい競争だった。		discuss conflict
I fired the gun in self-defense.	自衛のために銃を撃った。		discuss conflict
The soldier did not return to the base.	兵士は基地に帰りませんでした。		discuss conflict
police officer	警官		talk about transportation
We will stop for two minutes.	二分停車致します。		talk about transportation
We cannot make a decision until she comes back.	彼女が戻るまで決定できない。		talk about transportation
I cannot see the road sign.	道路標識が見えない。		talk about transportation
This road is always congested.	この道路はいつも渋滞しています。		talk about transportation
The driver ignored the red light.	運転手は赤信号を無視しました。		talk about transportation
I do not have a driver's license.	運転免許を持っていません。		talk about transportation
sign	標識		talk about transportation
I was late due to a traffic jam.	渋滞で遅れました。		talk about transportation
I was very disappointed by the decision.	私はその決定にとてもがっかりした。		talk about transportation
Please show your ticket at the ticket gate.	改札口で切符を見せてください。		talk about transportation
The ticket is valid for two days.	切符は二日間有効です。		talk about transportation
We extended our stay by a week.	私たちは滞在を一週間延長した。		talk about transportation
dumbbell	ダンベル		talk about exercise
Strength training is tough.	筋トレは大変だ。		talk about exercise
I can't breathe.	息ができません。		talk about exercise
He has no physical strength.	彼は体力がない。		talk about exercise
You have good posture.	姿勢がいいですね。		talk about exercise
I showered off the sweat.	シャワーで汗を流した。		talk about exercise
Take off your shoes.	靴を脱いでください。		talk about exercise
Please take off your shoes.	靴を脱いでください。		talk about exercise
Adjust to your own pace.	自分のペースに合わせて。		talk about exercise
These dumbbells are a little heavy, you know.	このダンベルはちょっと重いよ。		talk about exercise
Exercise trains the muscles.	運動は筋肉を鍛える。		talk about exercise
princess	王女		discuss fairy tales
Do you believe in the existence of ghosts?	幽霊の存在を信じますか？		discuss fairy tales
The prince became king.	王子は国王になりました。		discuss fairy tales
It's a kind of magic.	魔法の一種だ。		discuss fairy tales
I have seen the Dragon King.	竜王を見たことがある。		discuss fairy tales
Shapeshifters are yokai.	お化けは妖怪です。		discuss fairy tales
I rode on a magic carpet.	魔法のじゅうたんに乗りました。		discuss fairy tales
prince	王子		discuss fairy tales
The princess's father is the king.	王女のお父さんは国王です。		discuss fairy tales
Shapeshifters are a kind of yokai.	お化けは妖怪の一種だ。		discuss fairy tales
Water demons are yokai.	河童は妖怪だ。		discuss fairy tales
You are very brave.	君はとても勇気がある。		discuss fairy tales
The princess became queen.	王女は女王になりました。		discuss fairy tales
The king is dead!	王は死んだ！		discuss fairy tales
The prince's mother is the queen.	王子のお母さんは女王です。		discuss fairy tales
Do witches need wands?	魔女は杖が要るの？		discuss fairy tales
You're a wizard.	あなたは魔法使いです。		discuss fairy tales
I adjusted the volume on the radio.	ラジオの音量を調節した。		talk about technology
That robot looks busy working.	そのロボットは忙しそうに仕事をしています。		talk about technology
She is not an ordinary robot, you know.	彼女は普通のロボットじゃないよ。		talk about technology
He is crazy about robots.	彼はロボットに夢中だ。		talk about technology
I am crazy about you.	あなたに夢中です。		talk about technology
Please turn up the volume of the radio.	ラジオの音量を上げてください。		talk about technology
May I adjust the volume on the TV?	テレビの音量を調節してもいいですか？		talk about technology
The machine works automatically.	機械は自動的に動く。		talk about technology
The television is out of order.	テレビが故障している。		talk about technology
Please click on the image.	画像をクリックしてください。		talk about technology
Is there a signal here?	ここに電波はあるの？		talk about technology
philosopher	哲学者		express ideas
Rights come with responsibilities.	権利は責任を伴う。		express ideas
I lost my entire fortune.	私は全財産を失った。		express ideas
He respects other people's opinions.	彼は他人の意見を尊重する。		express ideas
It was a bit different from my expectations.	少し期待と違いました。		express ideas
He does not respect other people's rights.	彼は他人の権利を尊重しない。		express ideas
Contrary to my parents' expectations, I did not study that much.	私は親の期待に反して、あまり勉強をしなかった。		express ideas
Respect for human rights is the basis of democracy.	人権の尊重は民主主義の基本だ。		express ideas
My watch is accurate.	私の時計は正確だ。		express ideas
I respect her opinion.	彼女の意見を尊重する。		express ideas
I have a question about this matter.	この問題に関して質問があります。		express ideas
He majored in philosophy in college.	彼は大学で哲学を専攻した。		express ideas
Knowledge is a form of power.	知識は力の一種だ。		express ideas
gift	贈り物		talk about celebrations
The results of the experiment were not very good.	実験の結果は、あまり良くなかった。		talk about celebrations
Have a nice weekend!	良い週末を！		talk about celebrations
Yesterday was a holiday.	昨日は祝日だった。		talk about celebrations
Today is a national holiday.	今日は国民の祝日です。		talk about celebrations
Have a good new year!	良いお年を！		talk about celebrations
The results of the experiment were not very good.	実験の結果は、あまり良くなかったです。		talk about celebrations
She was happy with the gift.	彼女は贈り物を喜びました。		talk about celebrations
She has the aura of an adult.	彼女は大人の雰囲気を持っている。		talk about celebrations
Hokkaido's snow festival is very famous.	北海道の雪祭りはとても有名です。		talk about celebrations
leg	脚		describe a hospital visit
The patient left the hospital.	患者は退院した。		describe a hospital visit
The flu is going around.	インフルエンザが流行している。		describe a hospital visit
My daughter was diagnosed with influenza.	娘はインフルエンザと診断された。		describe a hospital visit
Influenza is a virus.	インフルエンザはウイルスです。		describe a hospital visit
I went to check on my father.	父の見舞いに行きました。		describe a hospital visit
He has long legs.	彼は脚が長い。		describe a hospital visit
My computer is infected with a virus.	私のパソコンはウイルスに感染している。		describe a hospital visit
That milk is contaminated with bacteria.	その牛乳は細菌に汚染されている。		describe a hospital visit
My father has high blood pressure.	父は血圧が高いです。		describe a hospital visit
Sweet potatoes are rich in vitamins.	さつまいもはビタミンが豊富です。		discuss cooking
This confection is made from adzuki beans.	このお菓子は小豆から作られます。		discuss cooking
Have you ever eaten savory Japanese pancakes?	お好み焼きを食べたことがありますか？		discuss cooking
Osaka and Hiroshima are cities famous for their savory Japanese pancakes.	大阪と広島はお好み焼きで有名な都市です。		discuss cooking
Do you like savory Japanese pancakes?	お好み焼きは好きなの？		discuss cooking
He gets protein from beans.	彼はタンパク質を豆から得る。		discuss cooking
I stored the bread in the freezer.	パンを冷凍庫で保存した。		discuss cooking
Tofu is rich in protein.	豆腐はタンパク質が豊富だ。		discuss cooking
I ate vegetables and brown rice for dinner.	晩ご飯に野菜と玄米を食べた。		discuss cooking
Do you like sweet potatoes?	さつまいもは好きですか？		discuss cooking
The restrooms are over there.	化粧室はあっちです。		ride a train or bus
Is there a train station in this area?	この付近に駅はありますか？		ride a train or bus
Have you been to Kyushu?	九州へ行ったことがありますか？		ride a train or bus
I went to Kyushu by bullet train.	新幹線で九州へ行った。		ride a train or bus
This train's destination is Yokohama.	この電車の目的地は横浜です。		ride a train or bus
He traveled from Kansai to northern Kyushu.	彼は関西から九州北部へ旅行した。		ride a train or bus
I forgot my umbrella on the bus.	バスに傘の忘れ物をした。		ride a train or bus
A one-way ticket to Kyoto, please.	京都までの片道切符をください。		ride a train or bus
Isn't there something you forgot?	忘れ物はありませんか？		ride a train or bus
I got this book for free.	この本をただで手に入れました。		discuss business
I hope that the new products will sell well.	新しい商品がよく売れるといい。		discuss business
I got this bicycle for free.	この自転車をただでもらった。		discuss business
I hope that the new products will sell well.	新しい商品がよく売れるといいです。		discuss business
The economy is bad, and the products do not sell well.	景気が悪くて、商品が売れません。		discuss business
That product sells for fifty dollars.	その商品は五十ドルで売れる。		discuss business
Refrigerators are on sale today.	今日は冷蔵庫が特売中です。		discuss business
Mrs. Tanaka sells used cars.	田中さんは中古車を扱っている。		discuss business
Ms. Nakayama is good at business.	中山さんは商売が上手だ。		discuss business
This river supplies water to several cities.	この川はいくつかの都市に水を供給している。		discuss business
We supplied water to that village.	私たちはその村に水を供給した。		discuss business
May I have a sample?	見本をいただけますか？		discuss business
That bridge is under construction.	その橋は建設中です。		describe people's jobs
She changed jobs.	彼女は転職をした。		describe people's jobs
Why don't you try asking that salesperson over there?	あそこの店員に聞いてみたら？		describe people's jobs
I have worked as a clerk at a convenience store.	私はコンビニの店員をしたことがある。		describe people's jobs
This is my colleague Mr. Tanaka.	こちらが同僚の田中でございます。		describe people's jobs
The labor unions are against that plan.	労働組合はその計画に反対です。		describe people's jobs
I was transferred to a regional branch in April.	四月に地方の支店に転勤になった。		describe people's jobs
I am a construction worker.	私は建設労働者です。		describe people's jobs
Our company is recruiting workers from abroad.	我が社は海外から労働者を募集しています。		describe people's jobs
The city is constructing a new hospital.	市は新しい病院を建設している。		describe people's jobs
The workers organized a union.	労働者は組合を組織した。		describe people's jobs
My wife is an office worker.	妻は会社員です。		describe people's jobs
The company provided uniforms to the employees.	会社は従業員に制服を与えた。		describe people's jobs
The technician designed this machine.	技術者はこの機械を設計した。		describe people's jobs
kitchen knife	包丁		talk about chores
Please close the drawer.	引き出しを閉めてください。		talk about chores
This village has no water supply.	この村には水道がない。		talk about chores
This custom began in Korea.	この習慣は韓国で始まりました。		talk about chores
This custom has still remained in the countryside.	この習慣はまだ地方に残っている。		talk about chores
The door was opened.	扉が開かれた。		talk about chores
The plumber tried to open the door.	配管工は扉を開けようとした。		talk about chores
Please switch off the air conditioner.	エアコンのスイッチを切ってください。		talk about chores
I want to live in Canada.	カナダに住みたい。		talk about chores
I changed the curtains in the living room.	居間のカーテンを変えた。		talk about chores
The roof is under repair.	屋根は修理中です。		talk about chores
He is wearing a wrinkled shirt.	彼はくしゃくしゃのシャツを着ている。		talk about chores
I invited him to my home.	彼を自宅に招いた。		talk about chores
There is no need to apologize.	謝ることはありません。		discuss the news
I am keeping a diary.	日記を付けているんです。		discuss the news
Reality is cruel.	現実は厳しい。		discuss the news
That is an amazing coincidence, isn't it?	それはすごい偶然ですね。		discuss the news
That was merely a coincidence.	それはほんの偶然だった。		discuss the news
I happened to know the place very well.	私は偶然その場所をとてもよく知っていた。		discuss the news
The train is arriving.	電車が参ります。		discuss the news
Please visit again.	またお越しください。		discuss the news
He gets excited easily.	彼は興奮しやすい。		express your feelings
What a waste!	何てもったいない！		express your feelings
I cried into his chest.	彼の胸で泣いた。		express your feelings
I cannot put up with his selfishness.	彼のわがままには我慢できない。		express your feelings
Such selfishness is not acceptable.	そんなわがままは通らないよ。		express your feelings
It was a bit shocking.	ちょっとショックでした。		express your feelings
Delivering newspapers in the winter is tough.	冬の新聞配達はつらいです。		express your feelings
What does this stand for?	これは何を表しているのですか？		express your feelings
That news was an awful shock to me.	そのニュースは私にひどいショックだった。		express your feelings
Come early.	早く来い。		use commands
The reporters criticized the dictatorship.	記者は独裁政権を批判した。		use commands
He deserves our respect.	彼は我々の尊敬に値する。		use commands
Quitting cigarettes is worth the effort.	タバコをやめることは努力に値する。		use commands
The party fell from power.	政党は政権を失った。		use commands
She is respected by her junior colleagues.	彼女は後輩から尊敬されている。		use commands
Do your best!	頑張れ！		use commands
It is just a joke.	ただの冗談だよ。		use commands
Everyone was silent during her speech.	彼女の演説の間、みんな黙っていた。		use commands
lawn	芝生		describe the outdoors
We chased the criminal.	我々は犯人を追った。		describe the outdoors
Shadows grow longer when the evening falls.	夕方になると影が長くなる。		describe the outdoors
The trees cast long shadows on the road.	木が道に長い影を落としていた。		describe the outdoors
The chimney cast a long shadow on the ground.	煙突が地面に長い影を落としていた。		describe the outdoors
I watered the lawn.	芝生に水をやりました。		describe the outdoors
A forest fire broke out.	森林火災が発生した。		describe the outdoors
Smoke is rising from the chimney.	煙突から煙が上がっている。		describe the outdoors
Thick smoke was coming from the factory chimney.	工場の煙突から煙がもうもうと出ていた。		describe the outdoors
The spider is spinning a web.	クモが巣を作っている。		talk about animals
Barking dogs do not bite.	吠える犬は噛まない。		talk about animals
Birds build their nests in trees.	鳥は木に巣を作る。		talk about animals
Do you eat crab?	カニは食べますか？		talk about animals
Birds are thought to have evolved from dinosaurs.	鳥は恐竜から進化したと考えられている。		talk about animals
My daughter caught five ants with a net.	娘は網でアリを五匹捕まえた。		talk about animals
The giraffe evolved from the same ancestor as the horse.	キリンは馬と同じ祖先から進化した。		talk about animals
I got bitten by ants.	私はアリに刺された。		talk about animals
rocket	ロケット		discuss space
The car ended up veering from the road.	車は道路から外れてしまった。		discuss space
Telephonic communications came back.	電話による通信が回復した。		discuss space
She is gazing through her telescope.	彼女は望遠鏡で眺めている。		discuss space
The government launched the communications satellites into space.	政府は宇宙に通信衛星を打ち上げた。		discuss space
Mars is a planet.	火星は惑星だ。		discuss space
The government launched an artificial satellite.	政府は人工衛星を打ち上げた。		discuss space
Astronauts are exploring the solar system.	宇宙飛行士たちは太陽系を探検している。		discuss space
He is a weird guy.	彼は変な奴だ。		use casual language
This ramen is super tasty.	このラーメン、超おいしい。		use casual language
Okay, bring it on!	よし、かかって来い！		use casual language
That guy is our friend.	あいつは俺たちの友達だ。		use casual language
I have to catch the next bus.	次のバスに乗らなきゃ。		use casual language
My hair is a mess.	髪がめちゃめちゃだ。		use casual language
No, it's not gross.	ううん、キモくない。		use casual language
I have to study.	勉強しなきゃ。		use casual language
Whoa, really?	えー、マジ？		use casual language
priest	司祭		discuss religion
My father was buried in this cemetery.	父はこの墓地に葬られた。		discuss religion
I escaped miraculously.	奇跡的に逃げた。		discuss religion
I ended up falling asleep while listening to the sermon.	説教を聞きながら眠ってしまった。		discuss religion
The patient showed miraculous improvement.	その患者は奇跡的な回復を見せました。		discuss religion
She got a lecture from her teacher for being late.	彼女は遅刻をして先生に説教された。		discuss religion
The priest accomplished his mission.	司祭は使命を果たした。		discuss religion
It is quite warm in hell.	地獄はかなり暖かいです。		discuss religion
My grandmother often reads the Bible.	祖母はよく聖書を読みます。		discuss religion
I achieved my goal.	目標を達成した。		express desires
Tears ran down from his eyes.	彼の目から涙がこぼれました。		express desires
I am not satisfied with my current income.	私は今の収入に満足していない。		express desires
The subject is not worth discussing.	その問題は議論する価値がない。		express desires
What is your future ambition?	将来の希望は何ですか？		express desires
Let's take it easy.	のんびりしよう。		express desires
I do not like his attitude.	彼の態度が気に入らない。		express desires
That test is important.	あのテストは重要だ。		express desires
Power is not that important to me.	私にとって権力はそれほど重要ではない。		express desires
comb	くし		talk to a hair stylist
Do you have a comb?	くしを持っているの？		talk to a hair stylist
I want to dye my hair brown.	髪を茶髪に染めたい。		talk to a hair stylist
She has gotten gray-haired.	彼女は白髪になった。		talk to a hair stylist
My father has a beard.	父はひげがあります。		talk to a hair stylist
My gray hair has gotten noticeable.	白髪が目立つようになりました。		talk to a hair stylist
Please cut about two centimeters.	二センチぐらい切ってください。		talk to a hair stylist
What sort of color should I dye it?	どんな色に染めましょうか？		talk to a hair stylist
I cut my hair.	髪の毛を切りました。		talk to a hair stylist
Is there a hairstyle that would suit me?	私に似合いそうな髪型はありますか？		talk to a hair stylist
He changed his hairstyle.	彼は髪型を変えた。		talk to a hair stylist
That dress suits you.	そのドレスは君に似合う。		talk to a hair stylist
She is a beauty.	彼女は美人です。		talk to a hair stylist
I am brushing my teeth.	歯磨きをしている。		talk to a dentist
I got my tooth extracted.	私は歯を抜いてもらった。		talk to a dentist
My daughter's last baby tooth fell out.	娘の最後の乳歯が抜けた。		talk to a dentist
My gums are swollen.	歯茎が腫れている。		talk to a dentist
She slapped my cheek.	彼女は私の頬を叩いた。		talk to a dentist
Naomi is suffering from a terrible toothache.	直美さんは激しい歯痛で苦しんでいます。		talk to a dentist
I got my tartar removed.	歯石を取ってもらった。		talk to a dentist
I have two cavities.	私は虫歯が二本ある。		talk to a dentist
remote control	リモコン		describe home appliances
The computer went crazy.	コンピューターがめちゃめちゃになった。		describe home appliances
I published it on the homepage.	ホームページに掲載した。		describe home appliances
His colleagues started their work.	彼の同僚は仕事を開始した。		describe home appliances
I downloaded new software.	新しいソフトをダウンロードした。		describe home appliances
The enemy commenced their attack on us.	敵は我々に攻撃を開始した。		describe home appliances
Please enter your password.	パスワードを入力してください。		describe home appliances
Please switch off the power.	電源を切ってください。		describe home appliances
I downloaded the video file.	動画ファイルをダウンロードしました。		describe home appliances
The equipment is old.	設備が古い。		describe home appliances
I unintentionally ended up smoking cigarettes out of habit.	つい習慣からタバコを吸ってしまった。		describe home appliances
The scientists checked the data.	科学者たちはデータを調べた。		describe home appliances
This website is updated every month.	このウェブサイトは毎月更新されます。		describe home appliances
frying pan	フライパン		follow a cooking recipe
Melt the butter.	バターを溶かします。		follow a cooking recipe
jam	ジャム		follow a cooking recipe
Natto is gooey.	納豆はねばねばしている。		follow a cooking recipe
My hands are sticky.	手がべたべたしています。		follow a cooking recipe
I am sticky with sweat.	汗でべたべたです。		follow a cooking recipe
Please spread the jam on the bread.	パンにジャムを塗ってください。		follow a cooking recipe
That frying pan is yours.	そのフライパンはあなたのです。		follow a cooking recipe
He made jam with strawberries.	彼はイチゴでジャムを作った。		follow a cooking recipe
I spread the honey on the bread.	パンにはちみつを塗った。		follow a cooking recipe
Bees make honey.	ハチははちみつを作ります。		follow a cooking recipe
You're fired.	お前は首だ。		talk about work
I visited that company yesterday.	私は昨日その会社を訪問した。		talk about work
