English	Foreign	Transliteration	Context
ఎఫ్	an f	-	
ఖచ్చితంగా	certainly	-	
బైండర్	binder	-	
మళ్ళీ చదవడం	review	-	
హైలైట్	highlight	-	
సాహిత్య	literature	-	
వందలాది	hundreds	-	
చీటింగ్ చేయడం	cheat	-	
పోల్చుకోవడం	compare	-	
లు	s'	-	
తాకడం	touch	-	
వస్తువు	object	-	
శతాబ్దం	century	-	
మార్చడం	replace	-	
సాధారణంగా; సాధారణ; సాధారణం	common	-	
ధరించడం	put on	-	
టోపీ	cap	-	
గతంలో	in the past	-	
టైట్స్	tights	-	
అసౌకర్యంగా	uncomfortable	-	
నాశనం చేయడం	destroy	-	
తడిగా	wet	-	
గాలి	wind	-	
పద్దెనిమిది డెబ్బై	eighteen seventy	-	
కంచె	fence	-	
గొర్రెలను; గొర్రెలు; గొర్రెల	sheep	-	
పెట్టారు	fed	-	
అత్యంత	most	-	
సైనికుడు	soldier	-	
యుద్ధం	war	-	
ముత్తాతమ్మ	great-grandmother	-	
వల్ల	because of	-	
వార్షికోత్సవం	anniversary	-	
సూర్యాస్తం	sunset	-	
బట్టలు మార్చుకోవడం	get dressed	-	
కలుపుకొని	including	-	
ఇరవయ్యవ	twentieth	-	
నక్షత్రం	star	-	
త్; త	th	-	
క్షణం	moment	-	
నలభై ఐదు	forty-five	-	
వి	rd	-	
కొంతసేపు	for a while	-	
31వ; 21వ; 41వ; 1వ	st	-	
బార్‌లో; బార్‌కు	the bar	-	
మొత్తం సమయం	the whole time	-	
చెక్క; చెక్కతో	wooden	-	
కలిసిపోవడం	get along	-	
మీరు; మీరు అందరితో	you guys	-	
2వ; 42వ	nd	-	
ప్రశాంతంగా	calm	-	
వెంటనే	immediately	-	
చెడ్డగా; చెడ్డిగా; చెడుగా	badly	-	
గుండె	heart	-	
పళ్ళ నొప్పి	toothache	-	
లేపడం	wake up	-	
తోయడం	push	-	
నడకన	on foot	-	
పట్టుకోవడం	hold	-	
పడిపోవడం	fall down	-	
పడిపోయాను; పడిపోయి; పడిపోయింది; పడిపోయినప్పుడు	fell down	-	
తల తిరగడం	dizzy	-	
లేచాను; లేచింది	woke up	-	
కూర్చోవడం	sit down	-	
లోకి	into	-	
కూర్చున్నాడు; కూర్చున్నాను; కూర్చుంది; కూర్చుని; కూర్చున్నాం	sat down	-	
యువకుడు	teenager	-	
నొప్పిలో; నొప్పికి	in pain	-	
అప్పటి వరకు	until then	-	
రక్తం	blood	-	
ఇక్కడ	in here	-	
వెచ్చగా	cozy	-	
కవర్	cover	-	
మిస్టరీ	mystery	-	
కామిక్ పుస్తకం	comic book	-	
అయినప్పటికీ	anyway	-	
అల్మారాలో; అల్మారా	bookshelf	-	
పంది	pig	-	
విలన్	bad guy	-	
తీవ్రంగా; తీవ్రమైనది; తీవ్రమైన; సీరియస్	serious	-	
ప్రారంభం	beginning	-	
క్లిష్టంగా	complicated	-	
నిజంగా	honestly	-	
అధ్యాయం	chapter	-	
తిరిగి రావడం	come back	-	
కొరకు షాపింగ్ చేద్దాం; కొరకు షాపింగ్ చేయాలనుకుంటున్నాను; కొరకు షాపింగ్ చేయాలి; కొరకు షాపింగ్ చేస్తాను; కొరకు షాపింగ్ చేయాలా	shop for	-	
జత	pair	-	
గ్రామం	village	-	
దూరంగా	away	-	
ద్వారా	through	-	
భోజన సమయం	lunchtime	-	
చీకటి పడటం	get dark	-	
సాసేజ్	sausage	-	
క్యాంప్‌ఫైర్	campfire	-	
కాల్చడం	roast	-	
దృశ్యం	view	-	
సముద్రం	sea	-	
దాటి	past	-	
అడవిలోని; అడవిలోకి; అడవి; అడవిలో	woods	-	
గంటకు	per	-	
పిడుగుల వాన	thunderstorm	-	
బట్టలు మార్చుకోవడానికి	change of clothes	-	
అడవి	wild	-	
అందరికీ; అందరికి	everybody	-	
ఎలుక	mouse	-	
గుడ్లగూబ	owl	-	
శిఖరం	top	-	
ఫోటో	photograph	-	
కొండ	hill	-	
ఎలుకల; ఎలుకలను; ఎలుకలు	mice	-	
కింద; కిందికి	down	-	
ప్రవేశద్వారం	entrance	-	
గ్యాలరీ	gallery	-	
జాతీయ	national	-	
ప్రసిద్ధి చెందిందా; ప్రసిద్ధి చెందింది; ప్రసిద్ధి చెందిందని	famous for	-	
ఏనుగు	elephant	-	
చిత్రకారుడు	painter	-	
ఆస్ట్రేలియన్‌నా; ఆస్ట్రేలియన్	australian	-	
చెప్పాడు; చెప్పింది; చెప్పానని; చెప్పారు; చెప్పలేదు	said	-	
చనిపోయినవాడు; చనిపోయాడు; చనిపోయినది	dead	-	
గుండ్రంగా	round	-	
డ్రాగన్	dragon	-	
తో తయారు చేయబడిన	made of	-	
చెక్క	wood	-	
పెయింట్ బ్రష్	paintbrush	-	
సింహం	lion	-	
ప్రత్యేకంగా	especially	-	
గీశారో; గీశాను; గీశిందని; గీశింది; గీశారు; చిత్రించింది; గీశారని	drew	-	
చిత్రం	drawing	-	
తప్ప	except	-	
బహుశా	probably	-	
దారిలో	by the way	-	
తేడా	difference	-	
గుండెపోటు	heart attack	-	
చూసుకునే; చూసుకుంటారు; చూసుకుంటాము; చూసుకుంటాను; చూసుకోండి	look after	-	
తుమ్ము	sneeze	-	
బొటనవేలు	toe	-	
బలహీనమైన	weak	-	
పాపం	poor	-	
ఉపిరి పీల్చుకొను	breathe	-	
ఆపరేషన్	operation	-	
కారణం	reason	-	
లేచి నిలబడండి	stand up	-	
ఉంటుంది; అవుతుంది	it'll	-	
దువ్వెన	comb	-	
వెళ్లలేరు; వెళ్తాను; వెళ్లాలా; వెళ్లుదాం	go to the bathroom	-	
నొప్పి	sore	-	
ఇబ్బంది పెట్టు	bother	-	
అనిపించిందని; సిగ్గుపడ్డాను; అనిపించింది; అనిపించగలరా; అనుభవించిన	felt	-	
స్నానం చేయండి	take a bath	-	
నిర్ధారించుకొను	make sure	-	
పొగ తాగు	smoke	-	
ఎవరూ; ఎవరికీ	nobody	-	
వయసు	age	-	
సైన్ అప్ చేయండి	sign up	-	
టోర్నమెంట్	tournament	-	
మారడం	become	-	
మైదానం	field	-	
వ్యతిరేకంగా ఆడు	play against	-	
సామాన్య	average	-	
ఒక గోల్ స్కోర్ చేయడం	score a goal	-	
మీకు అభ్యంతరమేమైనా ఉందా	do you mind if	-	
పరుగెత్తేవాడు	runner	-	
యూనిఫామ్	uniform	-	
మర్చిపోవద్దు	don't forget to	-	
మనోభావాలు	feeling	-	
వాదన	argument	-	
ప్రస్తుతానికి; క్షణంలో	at the moment	-	
గెలవలేదు; గెలిచారు; గెలిచిన; గెలిచాను; గెలిచిందని; గెలిచింది; గెలుచుకుంది; గెలిచాడు	won	-	
ఉండు; ఉండకూడదు; ఉండండి; ఉండాలి; ఉండబోతున్నాను	stay away from	-	
మారాను; అయ్యింది; అయ్యాడు; చెందిందని; అయ్యాము; అయ్యాను; అయ్యాడని; చందాడు	became	-	
సిగ్గుపడలేదు	embarrassed	-	
విను	listen	-	
ఎదుగు	grow up	-	
మూడ్	mood	-	
అకస్మాత్తుగా	suddenly	-	
అంకితం	offer	-	
మళ్ళీ స్నేహం చేయడం	make up	-	
ఇప్పుడే	just now	-	
వారం రోజు	weekday	-	
ఆఫ్; నుంచి; వెళ్తాడు; ఆఫ్‌	off	-	
ఊరగాయ	pickle	-	
జాడీ	jar	-	
పడబోతుంది; తెరవబోతున్నాను; ఎంచుకోబోతున్నాము; వెళ్లబోతున్నాను; చేయబోతుంది; తినబోతున్నారు; రాబోతున్నాయి; వెళ్లబోతుంది; పెట్టబోతున్నాను; వెళ్లబోతున్నాము; తెచ్చుకోబోతున్నాను; చేయబోతున్నాను	about to	-	
పీనట్ బట్టర్‌ను; పీనట్ బట్టర్‌కు; పీనట్ బట్టర్	peanut butter	-	
చోటు	spot	-	
సూర్యుడిలో	sun	-	
మొదట	first of all	-	
మార్గం	way	-	
అనుకోకుండా	by accident	-	
అలెర్జీ; అలెర్జీగా	allergic to	-	
గడ్డి	grass	-	
చేర్చు	include	-	
చేయగలదని; చేయగలవా	can make it	-	
చేయడం; చేశారా; చేస్తాము; చేస్తారా; చేయబోతున్నారా; చేస్తారు; చేయబోతున్నాను	work out	-	
నడకకు వెళ్ళు	take a walk	-	
స్కేట్‌బోర్డ్	skateboard	-	
ముగించు	end up	-	
కొంచెం	a bit	-	
లోతు	deep	-	
పోటీ	competition	-	
ఉన్నత	advanced	-	
పట్టుకున్నాను; పట్టుకున్నారు; పట్టుకుంది; పట్టుకున్నాడు; పట్టుకున్నారా; పట్టుకున్నప్పుడు; పట్టుబడతాడు; పాటపడ్డారు	caught	-	
జంట	in pairs	-	
ఫిట్⁠గా ఉండు	keep fit	-	
ఎదురుగా	across from	-	
నడిపినాను; నడిపించాడు; నడిపాను; నడిపారు; నడిపింది; నడిపాము; నడపాను; నడిపానని; నడిపించాము	drove	-	
పొగమంచు	fog	-	
చిన్న	quick	-	
ఎప్పటిలాగే	as usual	-	
పడుకునే ముందు	before bed	-	
డిప్లొమా	diploma	-	
విషయం; సంగతి	matter	-	
మానేసింది; మానేశాడు; మానెను	quit	-	
ఏదీ	neither	-	
హాల్	hall	-	
క్యాంపస్	campus	-	
ఎదురుగా	opposite	-	
ఉద్దేశించారు; ఉద్దేశించారా; ఉద్దేశించాను	meant	-	
నమ్ము	trust	-	
నిఘంటువు	dictionary	-	
చదువులకు; చదువుకుంటది; చదువులు/చదువుకుంటది; చదువులను; చదువుకుంటాడు; చదువులు; చదువుల	studies	-	
ఆసక్తి	interest	-	
రకం	sort	-	
అర్థమైంది; అర్థం; చేసుకున్నాను; చేసుకున్నారు; చేసుకుంది	understood	-	
మూల	corner	-	
సెక్యూరిటీ కెమెరా	security camera	-	
ఎలుక	rat	-	
టైర్	tire	-	
దొంగిలించబడిందని; దొంగిలించబడినవి; దొంగిలించబడినాయని; దొంగిలించబడింది; దొంగిలించబడి	stolen	-	
సిగరెట్	cigarette	-	
ఆలస్యం	delay	-	
దురదృష్టం	bad luck	-	
చౌరస్తా	square	-	
మార్చు	exchange	-	
పైకప్పు	roof	-	
ప్రార్థించు	pray	-	
సినగాగ్	synagogue	-	
కొట్టు	hit	-	
మ్యాచ్	match	-	
స్టేడియం	stadium	-	
దక్షిణం	south	-	
వేలాది	thousands	-	
వెడల్పుగా	wide	-	
అనుకుంటున్నాం; అనుకుంటున్నారు	feel about	-	
ఎక్కి; ఎక్కలేవు; ఎక్కుతారు; ఎక్కు; ఎక్కవచ్చు	get on	-	
ఉత్తర	north	-	
దిగాలా; దిగండి; దిగుతాము; దిగాలి; దిగిపోని; దిగిన	get off	-	
అసాధారణమైన	unusual	-	
గీయబడినవా; గీయబడలేదు; గీయబడ్డాయి; గీయబడింది; గీయబడుతుంది	drawn	-	
స్థాయి	level	-	
లేను; లేదు; కాదు	not too	-	
వివరణ	description	-	
డిజైన్	design	-	
తిరిగి ఇవ్వడం	give back	-	
ఊహించు	guess	-	
రిపోర్ట్ కార్డ్	report card	-	
ప్రిన్సిపాల్	principal	-	
వ్రాస్తోంది; వ్రాస్తున్నారు; వ్రాస్తున్నాను; వ్రాస్తుందా; రాయడం; వ్రాస్తున్నాడు; రాస్తోందా; రాస్తున్నాము; రాయడంలో	writing	-	
వంట పుస్తకం	cookbook	-	
ఒమ్లెట్	omelet	-	
సాల్మన్	salmon	-	
నిజమైన	real	-	
సన్నగా	thin	-	
కత్తిరించు	cut	-	
కనీసం	at least	-	
యంత్రం	machine	-	
బేగెల్	bagel	-	
లేదా	or not	-	
మిగిలిన	the rest	-	
క్రీమ్ చీజ్	cream cheese	-	
దాదాపు	nearly	-	
లెట్యూస్; లెట్ట్యూస్; లెటస్	lettuce	-	
వడ్డించు	serve	-	
బ్లూబెర్రీ	blueberry	-	
ముక్క	piece	-	
మిగిలిన ఆహారం	leftovers	-	
ప్రతి	each	-	
దరఖాస్తు	apply	-	
కల	dream	-	
గురించి అన్నీ; గురించి	all about	-	
వివిధ	various	-	
క్లిక్	click	-	
లేదా ఏదైనా	or something	-	
గమనికలు; గమనికలకు; గమనికలను	notes	-	
ఖాళీ సమయం	spare time	-	
చేరను; చేరు; చేరలేను; చేరతాను; చేరగలను	get into	-	
ఈ మధ్యకాలంలో	these days	-	
చెడ్డది కాదు; చెడ్డవి కావు	not bad	-	
అసలు; బహుశా	possibly	-	
ఆలోచిస్తాను	think of	-	
నాకు అభ్యంతరం లేదు	I don't mind	-	
నటి	actress	-	
మెకానిక్	mechanic	-	
చేసుకున్నావా; చేసుకున్నాడా; చేసుకున్నారని; చేసుకున్నాడు; చేసుకుంది	married to	-	
చీజ్‌బర్గర్	cheeseburger	-	
రుచికరంగా	yummy	-	
మద్యం	alcohol	-	
మంచి పని	good job	-	
కాల్చిన	grill	-	
పనిచేయాలని ఉంది; ప్రయత్నించాలని ఉంది; అమ్మాలని ఉంది; చూడాలని ఉంది; చేరాలని ఉంది; పొందాలని ఉంది; చేయాలని ఉంది; తినాలని ఉంది; తెలుసుకోవాలని ఉంది; కావాలని ఉంది; వెళ్లాలని ఉంది; ఉండాలని ఉంది	i'd love	-	
ఆవాలు	mustard	-	
బ్రౌనీ	brownie	-	
నిండిపోయింది; నిండిపోయిన	full of	-	
విప్పుడు క్రీమ్	whipped cream	-	
మఫిన్	muffin	-	
చెత్త బుట్ట	trash can	-	
మధ్యలో	middle	-	
పెట్టారు	named	-	
తెలిసినవాడిని; తెలిసిన; తెలిసినవాళ్లం; తెలిసినవాళ్లు	known	-	
గార్డ్	guard	-	
డ్రైవింగ్ లైసెన్స్	driver's license	-	
మరచిపోతాను; మరచిపోతుంది; మరచిపోయే	forgetful	-	
హాస్యగాడు	clown	-	
కోతి	monkey	-	
ఓపెరా	opera	-	
నువ్వు నమ్మగలవా; మీరు నమ్మగలరా	can you believe it	-	
ఇంజిన్	engine	-	
మూయడం	shut	-	
డ్రైవర్	driver	-	
ఎలక్ట్రిక్	electric	-	
యాప్	app	-	
రికార్డ్	record	-	
తలనొప్పి	headache	-	
కేస్	case	-	
హైవే	highway	-	
తూర్పు	east	-	
ATM	atm	-	
మిలియన్	million	-	
వ్యాపారం చేయి	do business	-	
పడమర	west	-	
జమ చేయడం	deposit	-	
ఖాతా	account	-	
డ్రా చేయడం	withdraw	-	
ప్రకటన	advertisement	-	
షీట్	sheet	-	
ఎక్కడికైనా; ఇంకెక్కడికైనా; ఎక్కడైనా; ఎక్కడా	anywhere	-	
పావు గంట మిగిలింది; పావు గంట మిగిలినప్పుడు	quarter to	-	
అద్దె	rent	-	
పావు	quarter past	-	
ఉంది; ఉన్నాయి	located	-	
దాం	let	-	
దగ్గరలో; దగ్గరగా; దగ్గరలోని	nearby	-	
దుర్వాసన; వాసన	smell	-	
రుచి	taste	-	
అలెర్జీ; అలెర్జీగా	allergic	-	
కొంచెం	few	-	
పానీయం	beverage	-	
త్వరగా రండి; త్వరగా రా	hurry up	-	
చదువు; చదువుకు	education	-	
బాధ్యతగల; బాధ్యత వహిస్తారు; బాధ్యత	responsible	-	
వృత్తిని; వృత్తి; వృత్తి ప్రగతి; ప్రగతిని	career	-	
ప్రయోజనాలు	benefits	-	
నిర్ణయిం; నిర్ణయం	decision	-	
ఇంటిపని	housework	-	
నచ్చదు; నచ్చలేదా; ఇష్టముండవు; ఇష్టంలేదు	dislike	-	
హీటర్; హీటర్⁠ని	heater	-	
తాళం	lock	-	
వర్షపు; వర్షంగా	rainy	-	
వార్షిక	annual	-	
ఆశ్చర్యకరమైన	surprising	-	
ప్రైవేటు; ప్రైవేట్; అంతరంగిక	private	-	
వెతకగలరా; వెతుకుందామా; అన్వేషిస్తాను; వెతకాలని; వెతుకుతాను; వెతికిద్దాం	search	-	
ఎవ్వరూ; ఎవరూ	none	-	
ప్రభావం; దుష్ప్రభావం	effect	-	
సాధారణంగా	in general	-	
భయపడ్డాము; భయపడింది	scared	-	
రాజభవనం	palace	-	
ఏమైనప్పటికీ; ఏదైనప్పటికీ	whatever	-	
వేడుక; వేడుకకు	celebration	-	
గులాబి	rose	-	
లేచి; నిలబడ్డాను	stood	-	
తన్నే	kicked	-	
చిన్నప్పుడు	childhood	-	
పైకి	up	-	
రిటైర్	retire	-	
బ్రిటిష్	british	-	
వివాహం; పెళ్లి	marriage	-	
రద్దు చేసింది; రద్దు చేయబడిందా; రద్దు చేయాలి; రద్దు చేశారు; రద్దు	canceled	-	
రిజర్వేషన్లు	reservations	-	
ఖాళీ	spare	-	
భద్రతా	security	-	
నాయకుడి; నాయకుడు; నాయకురాలు	leader	-	
ఉన్నా	though	-	
బిగ్గరగా	loudly	-	
లోపలికి	indoors	-	
ఐతే; ఏమయినప్పటికీ; ఏదేమైనా	however	-	
సామాజిక	social	-	
పెంచవచ్చు; పెంపుకు; పెంపు	increase	-	
ఊహించటం	imagine	-	
ఉన్నాయో	whether	-	
ఉన్నప్పటికీ	although	-	
చేరుకుంటాడు; చేరుకోవచ్చు; చేరడానికి; చేరుకుంటాము; చేరుకోండి; చేరుకుంటాం; చేరుకుంటాను; చేరుకోవడానికి	reach	-	
పార్కింగ్	parking	-	
సామాన్య; సామాన్యునని	ordinary	-	
సంతకం	signature	-	
పరిష్కరించాలో	solve	-	
మాధ్యమాల	media	-	
చేసాము; చేసారు; పూర్తి; పూర్తిచేశాను	completed	-	
ఇబ్బంది; పెట్టడు; ఇబ్బందిపడటం	trouble	-	
అవసరం; అవసరమని	necessary	-	
ప్రదర్శిన; ప్రదర్శన; ప్రదర్శనను; ప్రదర్శనలో	performance	-	
సినీ	film	-	
ఫ్లూ	flu	-	
పిడుగుల; పిడుగు	lightning	-	
ఆశ్చర్యంగా; ఆశ్చర్యకరంగా	surprisingly	-	
నిశ్శబ్దంగా	silently	-	
అదృష్టముండలేదు	unlucky	-	
సడలించాను	relaxed	-	
ప్రశాంతమైన; ప్రశాంతంగా; ప్రశాంతంగానే	peaceful	-	
దిశకు	direction	-	
శిఖరాన్ని; శిఖరానికి; శిఖరం; శిఖరంపై	peak	-	
మస్కీటో; దోమ	mosquito	-	
మధ్య లో; మేమలో; మధ్య; మీలో	among	-	
పడుకోవాలి; పడుకోండి	lie	-	
కనిపించలేదా; కనిపించరు; కనిపించిందా	appear	-	
నొప్పిగా; బాధాకరమైన; బాధాకరం	painful	-	
ఆరోగ్యంగా	healthier	-	
అనారోగ్యం	illness	-	
సీరియస్గా	seriously	-	
నమోదు	register	-	
ఉపయోగించాడు; జరిపేవాళ్ళము; వాడిన; ఉపయోగించారు; ఉపయోగించబడుతుంది; ఉపయోగించిన; వాడాను; ఉపయోగించలేదు	used	-	
శ్రద్ధ	attention	-	
అలారం	alarm	-	
జాగ్రత్తగా; పట్టించుకోను; కేర్‌కు; కేర్; కేర్‌లో; పట్టదు	care	-	
అసాధ్యం; అసాధ్యమా	impossible	-	
అనుకోకుండా	accidentally	-	
స్థానిక	local	-	
నిజం	truth	-	
చేయాల్సి ఉంది; చేయాల్సి వచ్చింది; చేయాల్సి వచ్చేది	had to	-	
సాలీడు; సాలెపురుగు	spider	-	
భయపడుతాయి; భయం; భయపడరు; భయపడను; భయంతో	fear	-	
ఆందోళనలో; ఖంగారుపడతాడు	anxious	-	
దాడి	attack	-	
స్వతంత్రం; స్వతంత్రుడు; స్వతంత్రంగా; స్వతంత్ర; బాధ్యతగల	independent	-	
ఓడిస్తుందని	beat	-	
చెల్లింపు	payment	-	
పరిగణించండి; పరిగణిస్తాను; పరిగణించు	consider	-	
గడువు	limit	-	
అలసిపోవడం	tiring	-	
పెరగడం; ఎదుగుతారు	grow	-	
ప్రాంతం; ప్రాంత	region	-	
పెరిగాను	grew	-	
దెబ్బ	blow	-	
పట్టుకోలేదు	held	-	
అలర్జీ; ఎలర్జీ; అలెర్జీ	allergy	-	
వేరుసెనగ; పీనట్	peanut	-	
అసహ్యంగా; అసహ్యమైన	disgusting	-	
బయట; అవుట్	out	-	
దోపిడీ; దోపిడి	robbery	-	
నిశ్చయం	certain	-	
దొంగ	thief	-	
వేసుకున్నారా	worn	-	
దొంగలను; దొంగలు	thieves	-	
అత్యవసరంగా	emergency	-	
తయారు చేయడం; తయారు చేస్తారో	make it	-	
తెలుసుకొని	knowing	-	
పదార్థం	material	-	
తరం	generation	-	
బయలుదేరుతుంది; బయలుదేరుతుందా	depart	-	
వయసైనవారు	elderly	-	
అది; ఇది	it is	-	
స్నేహం	friendship	-	
సానుకూల; సానుకూలంగా; సానుకూలమా	positive	-	
ఆస్తి	property	-	
సుపరిచితమే; సుపరిచితం; తెలిసిన	familiar	-	
వాస్తుశిల్పి	architect	-	
ఒత్తిడి; ఒత్తిడితో	stress	-	
క్రీడలు; క్రీడా	sports	-	
సురక్షితంగా	safely	-	
చేయదలచలేదు	intend	-	
మద్దతు; మద్దతు ఇస్తున్నాము; మద్దతు ఇస్తున్నాను; అండగా ఉంటాను; అండగా ఉంటాము; మద్దతు ఇస్తారని	support	-	
సంక్షిప్తంగా	briefly	-	
క్యాబిన్	cabin	-	
రాజకీయ	political	-	
ఈమధ్యే; మధ్యకాలంలో	recently	-	
సంత	fair	-	
ప్రశాంతత	peace	-	
పాడవలేదని	spoil	-	
హీరో	hero	-	
గుర్తుపట్టగలరా	recognize	-	
2005	2005	-	
2020	2020	-	
అబ్బాయిలతో; అబ్బాయిలు	guys	-	
సజీవంగా; సజీవం; బతికే	alive	-	
ప్రతికూల; ప్రతికూలమా	negative	-	
వేలాడదీయడానికి	hang	-	
అడిగాను; అడిగాడు; అడిగారా; అడిగారు; అడిగింది; అడిగాము; అడగలేదు; కోరారు	asked	-	
వ్యక్తిగతంగా	personally	-	
ఒప్పుకుంటాను	admit	-	
కోరడం; అడగడం; అడుగుతున్నాము; అడుగుతున్నారు; అడుగుతున్నాను; అడిగినందుకు	asking	-	
వ్యక్తిగత; వ్యక్తిగతమైనది	personal	-	
అప్పుగా	loan	-	
నమ్ముతున్నాను	believe in	-	
ఉంటుంది; నివసిస్తుంది	lives	-	
మత; మతపరమైనది	religious	-	
సంతోషించడం	happiness	-	
మర్యాదపూర్వకంగా	politely	-	
వార్తలను; వార్తలు	news	-	
క్షమించండి	excuse	-	
కోలుకోండి; కోలుకో	recover	-	
పట్టభద్రుడిని	graduate	-	
సమావేశ; సమావేశం; కాన్ఫరెన్స్	conference	-	
శిక్షణ	training	-	
సాధించలేదు; సాధించాలని; సాధించారా; సాధిస్తాడని; సాధించాలి; సాధించారని; సాధిస్తాను	achieve	-	
అత్యుత్తమమైనది; అత్యుత్తమమైనవి	greatest	-	
ఉండేదా; చేసేవాడిని	would	-	
గాయపరచుకున్నాడు; గాయపరచలేను	injure	-	
బొటనవేలు	thumb	-	
ఉచ్ఛరిస్తారు	pronounce	-	
క్రెడిట్	credit	-	
చేస్తున్నావా; చెస్తుంది; చేయడానికి; చేస్తున్నారా; చేస్తున్నారని; చేస్తున్నదా; చేయడం; చెయ్యడం; చేస్తున్న; చేయడంలో; చేసుకుంటున్నానని; చేస్తూ; చేసుకుంటున్నాను	doing	-	
ఇటీవలి; మధ్యకాలంలో	recent	-	
అనుమతిస్తారా	allow	-	
సైకిల్‌; సైకిల్‌ను	cycle	-	
సొరుగుని	tunnel	-	
రైతు; రైతు	farmer	-	
గొడ్డు	bull	-	
ఫ్లాట్‌; ఫ్లాట్; ఫ్లాట్‍; ఫ్లాట్‌ని; ఫ్లాట్‌లో; ఫ్లాట్కు	flat	-	
అనుమతి	permission	-	
శైలి; శైలిని	style	-	
అసాధారణమైన; అసాధారణ	extraordinary	-	
రికార్డింగ్; రికార్డ్	recording	-	
ఆలోచిస్తున్నాను; ఆలోచిస్తున్నారా; ఆలోచిస్తున్నాడు; అనుకుంటున్నానో	thinking	-	
కాల్చగలం; కాలుస్తాము	burn	-	
ముడి	raw	-	
పోయండి; పోస్తాను	pour	-	
బుట్టలో	basket	-	
కొంచెం	a bit of	-	
కావాలనుకున్నాడు; కావాలనుకున్నారు; కావాలనిపించింది; అనుకున్నాను; కావాలనుకున్నదో; కావాలనుకున్న; కోరుకున్నాను	wanted	-	
సుమారుగా	approximately	-	
ప్రకటనను	announcement	-	
ఉండనవసరం	unnecessary	-	
గ్యాస్	gas	-	
స్థలం; స్థలంలో	space	-	
అల్మారా; కబోర్డ్‌ని; అల్మారాను; అలమారలో	cupboard	-	
దగ్గరగా	closer	-	
గుసగుసలాడితే; గుసగుసలాడకండి; గుసగుసలాడాలని	whisper	-	
భయానకమైనది	frightening	-	
కొంచెం	bit	-	
తప్పించుకోవాలో	escape	-	
తరచుగా; తరచుగా జరుగుతుందా; తరచుగా జరుగుతుంది	frequent	-	
శుభ్రపరిచే; శుభ్రం	cleaning	-	
చూచాడు	lit	-	
తాబేలు	turtle	-	
ఉండడం; ఉన్నందుకు; అయిన; ఉండటం; చేయబడుతున్నాయి	being	-	
వినోద	entertainment	-	
కామిక్	comic	-	
ప్రదర్శనలో	display	-	
తీసేయాలని; తీసేయండి; తీసేయవచ్చు; తీసేయడం; తీసేయాలి	remove	-	
అమ్మకానికి	sale	-	
కెప్టెన్	captain	-	
ఎక్కువగా	mostly	-	
సవాలుగా	challenging	-	
విడిపోయారు; విడిపోయారా; వేరుగా	separate	-	
ప్రయాణిస్తాడు; ప్రయాణించదు	travels	-	
కనిష్ట; కనీస	minimum	-	
అధికారిక	official	-	
మానవుడు; మానవుడిని	human	-	
రూపొందించవచ్చు; రూపొందించగలము; రూపొందిద్దాం	develop	-	
కావాలి అని అనుకుంటున్నాను; కోరుకోవడం; కోరుకోను	wish	-	
నేను	i'd	-	
చుట్టుపక్కల; పరిసర	surrounding	-	
పట్టించుకోకు; పట్టించుకోను	ignore	-	
మొత్తంలోని	entire	-	
నేల; మైదానానికి; నేలపై; మైదానం	ground	-	
కొలనుకి; కొలనులో	pond	-	
చూస్తున్నాము; చూస్తున్నాను; చూస్తున్నాడు	looking	-	
వయసుల	ages	-	
సంబంధించిన; విషయానికి	related	-	
సూర్యరశ్మి	sunlight	-	
సర్దుకోదు; సద్దుకో; సద్దుకోవాలా; సద్దుకోను; సద్దుకోవాలని; సద్దుకోవచ్చు; సర్దగలరా; సర్దండి; సర్దుకుంటారు; సర్దుకోండి; సర్దడం; సర్దేస్తాను; సర్దుకుంటాం	arrange	-	
నిద్రపోవండి	nap	-	
అమెరికా దేశస్థురాలు; అమెరికా దేశస్థుడు; అమెరికన్	american	-	
ప్రతిస్పందిస్తారా; ప్రతిస్పందించాలని; ప్రతిస్పందించలేదు; ప్రతిస్పందించండి; ప్రతిస్పందిస్తాను; ప్రతిస్పందించవచ్చు	respond	-	
కూర్చున్నారా; కూర్చున్నాం; కూర్చోవడం; కూర్చున్నాను; కూర్చోవటం	sitting	-	
శబ్దాలు	sounds	-	
ఏర్పాటు	arrangement	-	
తీవ్రమైనదని	severe	-	
చుట్టండి	wrap	-	
బాధపడలేదు; బాధపడతాను; బాధపడకండి; బాధపడ్డారా; బాధపడ్డాడు	suffer	-	
గాయం	wound	-	
నిర్మాణ	construction	-	
ప్రయాణానికి; ప్రయాణం; యాత్రను; యాత్రకు; మజిలీకి; యాత్ర	journey	-	
కాలం	period	-	
ముందుకు	forward	-	
వదలకు	abandon	-	
చిరాకుగా	irritated	-	
ఓర్పు	patience	-	
నివసించడం; నివసిస్తున్నాము; నివసిస్తున్నారా; నివసిస్తోంది	living	-	
విలన్; విలన్ను	villain	-	
పీత	crab	-	
గాయపరచుకున్నాడు; గాయాలు; గాయపరచుకున్నాను; గాయపరుచుకున్నాడు	injured	-	
ఆందోళనకు	concern	-	
బాధపడుతున్నాను; బాధపడుతోంది; బాధపడుతున్నారు; బాధపడటం; బాధపడుతున్నాడు	suffering	-	
ఈతైనదా	genuine	-	
సమర్పించవద్దు; సమర్పించాలి; సమర్పించారా; సమర్పించండి	submit	-	
సహించలేను	tolerate	-	
